vendredi 13 décembre 2024	11:09:02	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
947	902,000000E+0	1,435000E+3	1,282000E+3	599,000000E+0
948	910,000000E+0	1,437000E+3	1,277000E+3	596,000000E+0
949	918,000000E+0	1,443000E+3	1,271000E+3	594,000000E+0
950	921,000000E+0	1,455000E+3	1,266000E+3	591,000000E+0
951	921,000000E+0	1,469000E+3	1,261000E+3	590,000000E+0
952	917,000000E+0	1,491000E+3	1,257000E+3	589,000000E+0
953	911,000000E+0	1,512000E+3	1,253000E+3	589,000000E+0
954	902,000000E+0	1,539000E+3	1,250000E+3	588,000000E+0
955	891,000000E+0	1,564000E+3	1,247000E+3	587,000000E+0
956	879,000000E+0	1,591000E+3	1,245000E+3	587,000000E+0
957	864,000000E+0	1,619000E+3	1,242000E+3	586,000000E+0
958	849,000000E+0	1,644000E+3	1,240000E+3	586,000000E+0
959	834,000000E+0	1,674000E+3	1,238000E+3	585,000000E+0
960	818,000000E+0	1,696000E+3	1,237000E+3	585,000000E+0
961	802,000000E+0	1,723000E+3	1,236000E+3	585,000000E+0
962	788,000000E+0	1,743000E+3	1,236000E+3	585,000000E+0
963	771,000000E+0	1,766000E+3	1,233000E+3	585,000000E+0
964	755,000000E+0	1,781000E+3	1,233000E+3	585,000000E+0
965	740,000000E+0	1,797000E+3	1,233000E+3	582,000000E+0
966	726,000000E+0	1,811000E+3	1,233000E+3	585,000000E+0
967	712,000000E+0	1,823000E+3	1,232000E+3	585,000000E+0
968	699,000000E+0	1,830000E+3	1,229000E+3	585,000000E+0
969	686,000000E+0	1,835000E+3	1,227000E+3	585,000000E+0
970	672,000000E+0	1,836000E+3	1,226000E+3	585,000000E+0
971	662,000000E+0	1,836000E+3	1,225000E+3	585,000000E+0
972	651,000000E+0	1,831000E+3	1,224000E+3	585,000000E+0
973	644,000000E+0	1,825000E+3	1,224000E+3	585,000000E+0
974	638,000000E+0	1,815000E+3	1,224000E+3	585,000000E+0
975	633,000000E+0	1,803000E+3	1,224000E+3	585,000000E+0
976	630,000000E+0	1,787000E+3	1,223000E+3	585,000000E+0
977	628,000000E+0	1,768000E+3	1,222000E+3	585,000000E+0
978	629,000000E+0	1,748000E+3	1,221000E+3	585,000000E+0
979	629,000000E+0	1,725000E+3	1,220000E+3	585,000000E+0
980	632,000000E+0	1,704000E+3	1,218000E+3	585,000000E+0
981	635,000000E+0	1,675000E+3	1,217000E+3	585,000000E+0
982	641,000000E+0	1,653000E+3	1,215000E+3	585,000000E+0
983	648,000000E+0	1,621000E+3	1,214000E+3	584,000000E+0
984	656,000000E+0	1,597000E+3	1,211000E+3	585,000000E+0
985	665,000000E+0	1,566000E+3	1,210000E+3	585,000000E+0
986	676,000000E+0	1,542000E+3	1,207000E+3	586,000000E+0
987	686,000000E+0	1,514000E+3	1,205000E+3	586,000000E+0
988	697,000000E+0	1,495000E+3	1,202000E+3	587,000000E+0
989	707,000000E+0	1,471000E+3	1,198000E+3	588,000000E+0
990	718,000000E+0	1,460000E+3	1,193000E+3	590,000000E+0
991	727,000000E+0	1,445000E+3	1,187000E+3	592,000000E+0
992	736,000000E+0	1,442000E+3	1,180000E+3	595,000000E+0
993	745,000000E+0	1,441000E+3	1,173000E+3	597,000000E+0
994	753,000000E+0	1,442000E+3	1,164000E+3	602,000000E+0
995	760,000000E+0	1,445000E+3	1,156000E+3	606,000000E+0
996	767,000000E+0	1,449000E+3	1,148000E+3	607,000000E+0
997	773,000000E+0	1,451000E+3	1,142000E+3	607,000000E+0
998	779,000000E+0	1,455000E+3	1,139000E+3	600,000000E+0
999	784,000000E+0	1,456000E+3	1,136000E+3	591,000000E+0
1000	788,000000E+0	1,458000E+3	1,135000E+3	575,000000E+0
